"TOA5","Snow Weather","CR1000","86158","CR1000.Std.31.03","CPU:SnowCollege_20190531.CR1","38534","FiveMin"
"TIMESTAMP","RECORD","AirTF_Avg","RH_Avg","WindGust","AveWindSp","WindDir","WindDir_SD","BP_inHg","SlrkW","HeatedPrecip_Tot","HeatedRunTot","Rain_Tot","RainRunTot","TdC_Avg","WC_C_Avg","HI_C_Avg"
"TS","RN","Deg F","%","mph","mph","degrees","Deg","inHg","kW/m^2","inch","inch","inch","inch","Deg F","Deg F","Deg F"
"","","Avg","Avg","Max","WVc","WVc","WVc","Smp","Smp","Tot","Smp","Tot","Smp","Avg","Avg","Avg"
"2026-06-16 00:00:00",740682,61.75181,34.48057,0,0,0,0,30.12,0,0,0,0,0,40.19,61.75,61.75
"2026-06-16 00:05:00",740683,61.05539,35.9024,0,0,0,0,30.12,0,0,0,0,0,40.35,61.06,61.06
"2026-06-16 00:10:00",740684,60.59534,36.25148,0,0,0,0,30.13,0,0,0,0,0,40.13,60.6,60.6
"2026-06-16 00:15:00",740685,60.91268,38.02477,1.096,0.1994721,133.8374,5.909367,30.12,0,0,0,0,0,41.3,60.91,60.91
"2026-06-16 00:20:00",740686,60.90204,35.34932,1.754,0.9294065,117.9778,7.47192,30.12,0,0,0,0,0,39.9,60.9,60.9
"2026-06-16 00:25:00",740687,61.13078,34.23711,0.219,0.001461333,108.8315,0.1181616,30.13,0,0,0,0,0,39.52,61.13,61.13
"2026-06-16 00:30:00",740688,60.6795,36.64405,0.658,0.03434134,104.8007,0.02241029,30.12,0,0,0,0,0,40.38,60.68,60.68
"2026-06-16 00:35:00",740689,60.58633,35.91414,2.411,0.8965275,121.9296,9.959851,30.12,0,0,0,0,0,39.94,60.59,60.59
"2026-06-16 00:40:00",740690,60.96511,35.23028,1.754,0.7021697,143.806,8.975994,30.12,0,0,0,0,0,39.91,60.97,60.97
"2026-06-16 00:45:00",740691,61.09812,32.98227,2.411,1.237748,117.1174,9.484102,30.13,0,0,0,0,0,38.8,61.1,61.1
"2026-06-16 00:50:00",740692,60.47003,32.36097,2.192,0.6817116,136.8862,5.35375,30.13,0,0,0,0,0,37.91,60.47,60.47
"2026-06-16 00:55:00",740693,60.11384,34.19284,0,0,0,0,30.12,0,0,0,0,0,38.62,60.11,60.11
"2026-06-16 01:00:00",740694,59.8134,35.84915,1.973,0.5786875,111.5411,6.801019,30.13,0,0,0,0,0,39.24,59.81,59.81
"2026-06-16 01:05:00",740695,59.66174,34.86302,0,0,0,0,30.13,0,0,0,0,0,38.59,59.66,59.66
"2026-06-16 01:10:00",740696,59.45016,35.11873,1.315,0.08987201,118.9953,4.505969,30.13,0,0,0,0,0,38.55,59.45,59.45
"2026-06-16 01:15:00",740697,59.24428,34.96426,1.973,0.4055202,138.9084,7.520222,30.13,0,0,0,0,0,38.29,59.24,59.24
"2026-06-16 01:20:00",740698,58.97807,35.01839,1.096,0.1044854,131.0348,2.1007,30.13,0,0,0,0,0,38.09,58.98,58.98
"2026-06-16 01:25:00",740699,58.76322,35.68336,0.877,0.06722135,113.4384,1.040479,30.13,0,0,0,0,0,38.25,58.76,58.76
"2026-06-16 01:30:00",740700,58.43968,36.36658,0.658,0.03872534,126.6267,0.2827844,30.13,0,0,0,0,0,38.32,58.44,58.44
"2026-06-16 01:35:00",740701,57.83706,38.3277,0.877,0.07672002,202.088,0.8940101,30.13,0,0,0,0,0,38.77,57.84,57.84
"2026-06-16 01:40:00",740702,57.72704,38.13884,1.096,0.07379735,193.893,4.265989,30.13,0,0,0,0,0,38.58,57.73,57.73
"2026-06-16 01:45:00",740703,57.88108,37.68647,2.411,1.310814,112.1242,4.705657,30.13,0,0,0,0,0,38.5,57.88,57.88
"2026-06-16 01:50:00",740704,57.51686,36.75546,2.411,1.209252,113.0826,5.198999,30.13,0,0,0,0,0,37.72,57.52,57.52
"2026-06-16 01:55:00",740705,57.35205,36.62223,1.973,0.8782605,146.7338,22.60449,30.13,0,0,0,0,0,37.51,57.35,57.35
"2026-06-16 02:00:00",740706,57.13905,39.17646,2.411,1.658611,167.4457,24.92726,30.13,0,0,0,0,0,38.56,57.14,73.44
"2026-06-16 02:05:00",740707,57.27245,36.92272,1.973,0.4435148,185.6555,24.84282,30.13,0,0,0,0,0,37.59,57.27,57.27
"2026-06-16 02:10:00",740708,56.99871,36.09489,1.096,0.06722133,155.4005,11.97449,30.13,0,0,0,0,0,36.94,57,57
"2026-06-16 02:15:00",740709,56.46502,37.34304,1.096,0.1344427,61.11869,35.39459,30.13,0,0,0,0,0,37.09,56.47,58.91
"2026-06-16 02:20:00",740710,56.10195,39.36669,0.658,0.01461333,303.5056,0.005357083,30.13,0,0,0,0,0,37.75,56.1,74.71
"2026-06-16 02:25:00",740711,55.86454,39.55053,1.315,0.2389281,128.2543,6.097511,30.13,0,0,0,0,0,37.63,55.86,65.79
"2026-06-16 02:30:00",740712,55.94166,40.69723,2.85,1.100383,156.3493,20.19129,30.13,0,0,0,0,0,38.22,55.94,108.5
"2026-06-16 02:35:00",740713,55.78713,38.45666,2.85,1.568009,100.5338,23.32985,30.12,0,0,0,0,0,37.04,55.79,58.9
"2026-06-16 02:40:00",740714,55.65175,38.07066,3.288,1.428452,110.7392,9.680206,30.13,0,0,0,0,0,36.74,55.65,55.65
"2026-06-16 02:45:00",740715,55.66725,37.6944,3.507,1.615502,120.7886,12.21665,30.12,0,0,0,0,0,36.57,55.67,55.67
"2026-06-16 02:50:00",740716,55.43973,38.86848,1.754,0.5991458,148.2611,20.13496,30.12,0,0,0,0,0,36.93,55.44,55.44
"2026-06-16 02:55:00",740717,55.36796,39.44114,2.63,0.8431883,134.4987,20.76119,30.13,0,0,0,0,0,37.14,55.37,58.82
"2026-06-16 03:00:00",740718,55.51475,38.38757,2.85,1.376575,131.4475,17.87535,30.13,0,0,0,0,0,36.77,55.51,55.51
"2026-06-16 03:05:00",740719,55.53228,37.47694,2.85,0.8921427,150.4953,13.00343,30.13,0,0,0,0,0,36.35,55.53,55.53
"2026-06-16 03:10:00",740720,55.53228,37.94902,3.288,2.143043,168.9657,12.83852,30.13,0,0,0,0,0,36.58,55.53,55.53
"2026-06-16 03:15:00",740721,56.05339,37.55373,4.165,1.594313,152.4133,27.1964,30.12,0,0,0,0,0,36.84,56.05,56.05
"2026-06-16 03:20:00",740722,55.69171,37.74084,3.069,1.780632,340.7206,37.68589,30.13,0,0,0,0,0,36.61,55.69,55.69
"2026-06-16 03:25:00",740723,54.87703,39.90099,2.63,0.9169857,140.0282,46.52507,30.13,0,0,0,0,0,36.92,54.88,70.06
"2026-06-16 03:30:00",740724,54.117,41.62553,3.507,0.5501916,350.0492,19.85591,30.13,0,0,0,0,0,37.03,54.12,101.6
"2026-06-16 03:35:00",740725,53.0226,44.26547,1.315,0.3404908,36.76473,8.600636,30.13,0,0,0,0,0,37.18,53.02,101.3
"2026-06-16 03:40:00",740726,52.4016,44.77108,2.63,0.8117701,8.955992,20.5326,30.13,0,0,0,0,0,36.84,52.4,99.2
"2026-06-16 03:45:00",740727,52.06766,44.6338,1.973,1.088692,41.97075,15.21163,30.13,0,0,0,0,0,36.48,52.07,97.4
"2026-06-16 03:50:00",740728,51.76185,45.02139,1.096,0.1022934,17.4864,6.851177,30.13,0,0,0,0,0,36.37,51.76,96.6
"2026-06-16 03:55:00",740729,51.40222,45.18403,1.754,0.4705494,25.44724,20.02302,30.13,0,0,0,0,0,36.11,51.4,95.2
"2026-06-16 04:00:00",740730,51.53025,44.24644,2.63,1.815704,92.55276,27.33253,30.13,0,0,0,0,0,35.84,51.53,94.2
"2026-06-16 04:05:00",740731,51.78183,43.86995,0.877,0.01899733,97.32814,0.5239121,30.13,0,0,0,0,0,35.91,51.78,94.7
"2026-06-16 04:10:00",740732,51.52617,44.27929,0,0,0,0,30.12,0,0,0,0,0,35.85,51.53,94.2
"2026-06-16 04:15:00",740733,52.10191,43.32177,1.754,0.675135,95.56036,35.00422,30.13,0,0,0,0,0,35.97,52.1,95.2
"2026-06-16 04:20:00",740734,52.07907,43.23636,1.973,0.8044634,112.8649,30.08774,30.12,0,0,0,0,0,35.91,52.08,95
"2026-06-16 04:25:00",740735,52.08111,42.39255,1.754,0.4457067,89.18096,63.58847,30.12,0,0,0,0,0,35.56,52.08,93.5
"2026-06-16 04:30:00",740736,51.82677,42.70897,0.877,0.0548,103.064,7.358228,30.13,0,0,0,0,0,35.46,51.83,92.9
"2026-06-16 04:35:00",740737,51.75234,43.08239,1.754,0.4040589,354.3022,13.16385,30.13,0,0,0,0,0,35.55,51.75,93.2
"2026-06-16 04:40:00",740738,51.65203,43.25776,3.288,0.8936046,105.4354,6.603844,30.13,0,0,0,0,0,35.54,51.65,93
"2026-06-16 04:45:00",740739,51.50962,43.73685,4.165,1.243595,118.0038,3.245908,30.13,0,0,0,0,0,35.61,51.51,93.2
"2026-06-16 04:50:00",740740,51.67175,42.92502,3.726,1.589928,110.6446,32.72829,30.13,0,0,0,0,0,35.42,51.67,92.6
"2026-06-16 04:55:00",740741,51.80955,42.50257,2.63,0.8015409,96.24926,16.9771,30.13,0,0,0,0,0,35.36,51.81,92.5
"2026-06-16 05:00:00",740742,51.91709,42.71202,2.192,0.9513265,149.1326,16.01977,30.13,0,0,0,0,0,35.55,51.92,93.3
"2026-06-16 05:05:00",740743,51.80539,43.11438,2.192,0.6488315,254.4376,38.90846,30.13,0,0,0,0,0,35.62,51.81,93.5
"2026-06-16 05:10:00",740744,51.73033,42.97544,3.288,1.196101,155.9989,19.43912,30.13,0,0,0,0,0,35.49,51.73,92.9
"2026-06-16 05:15:00",740745,51.80556,40.60851,1.534,0.4106349,107.3179,22.30664,30.13,0,0,0,0,0,34.54,51.81,89.3
"2026-06-16 05:20:00",740746,51.50578,41.87048,1.973,0.7942338,84.45316,13.76892,30.13,0,0,0,0,0,34.82,51.51,90.1
"2026-06-16 05:25:00",740747,51.10956,43.34043,1.534,0.3887148,134.3157,8.543088,30.13,0,0,0,0,0,35.09,51.11,90.7
"2026-06-16 05:30:00",740748,50.73914,45.29773,0,0,0,0,30.13,0,0,0,0,0,35.56,50.74,92.2
"2026-06-16 05:35:00",740749,50.2194,45.93913,1.096,0.08694935,321.2038,7.159624,30.13,0,0,0,0,0,35.35,50.22,90.8
"2026-06-16 05:40:00",740750,49.59593,47.90275,1.754,0.5180426,23.01941,54.74162,30.13,0,0,0,0,0,35.55,49.6,91
"2026-06-16 05:45:00",740751,49.58643,47.95337,2.63,0.9250224,99.51225,41.40144,30.13,0,0,0,0,0,35.56,49.59,91
"2026-06-16 05:50:00",740752,49.12463,49.25928,3.288,0.9272157,292.799,5.879175,30.13,0.001,0,0,0,0,35.63,49.12,90.8
"2026-06-16 05:55:00",740753,48.5438,51.36944,2.411,1.058735,324.4946,15.56802,30.13,0.002,0,0,0,0,35.86,48.54,91.2
"2026-06-16 06:00:00",740754,48.03633,51.97269,2.192,0.7533168,17.99921,51.17874,30.13,0.003,0,0,0,0,35.61,48.04,89.7
"2026-06-16 06:05:00",740755,47.967,51.91226,2.192,0.9688622,357.6216,27.95409,30.13,0.005,0,0,0,0,35.53,47.97,89.2
"2026-06-16 06:10:00",740756,47.87645,51.5476,1.315,0.2798454,30.27906,20.22543,30.13,0.006,0,0,0,0,35.32,47.88,88.3
"2026-06-16 06:15:00",740757,47.89941,51.53881,2.63,1.424798,65.62758,12.23239,30.13,0.008,0,0,0,0,35.34,47.9,88.4
"2026-06-16 06:20:00",740758,48.19588,51.11879,3.069,1.66957,95.09948,8.596317,30.13,0.01,0,0,0,0,35.46,48.2,89.2
"2026-06-16 06:25:00",740759,48.81253,48.47595,1.973,0.8716845,96.52578,7.439717,30.13,0.013,0,0,0,0,35.05,48.81,88.2
"2026-06-16 06:30:00",740760,49.12542,47.65471,3.069,0.8716838,104.3745,8.86584,30.13,0.026,0,0,0,0,35.03,49.13,88.4
"2026-06-16 06:35:00",740761,49.33178,47.63545,1.315,0.08037334,98.52799,4.259212,30.14,0.074,0,0,0,0,35.21,49.33,89.3
"2026-06-16 06:40:00",740762,49.91373,45.78555,1.754,0.3967522,137.5704,2.254722,30.14,0.087,0,0,0,0,35.01,49.91,89.2
"2026-06-16 06:45:00",740763,51.04991,43.59444,0,0,0,0,30.14,0.098,0,0,0,0,35.15,51.05,90.9
"2026-06-16 06:50:00",740764,52.15917,42.5237,2.192,0.7650074,137.449,6.231265,30.13,0.11,0,0,0,0,35.68,52.16,94.1
"2026-06-16 06:55:00",740765,52.95972,41.6512,0,0,0,0,30.13,0.121,0,0,0,0,36.01,52.96,96.2
"2026-06-16 07:00:00",740766,53.95537,40.1408,2.411,0.6181438,119.2745,13.41028,30.14,0.133,0,0,0,0,36.22,53.96,88
"2026-06-16 07:05:00",740767,54.55947,39.10839,1.534,0.3806775,170.992,8.727983,30.14,0.146,0,0,0,0,36.28,54.56,54.56
"2026-06-16 07:10:00",740768,55.39361,39.23684,0.438,0.04822401,223.7759,3.371107,30.14,0.16,0,0,0,0,37.07,55.39,55.56
"2026-06-16 07:15:00",740769,55.88848,39.4029,1.973,0.6232585,215.4525,6.874133,30.14,0.173,0,0,0,0,37.58,55.89,58.92
"2026-06-16 07:20:00",740770,56.29737,37.80977,2.85,0.9586341,208.2599,11.93856,30.14,0.189,0,0,0,0,37.18,56.3,56.3
"2026-06-16 07:25:00",740771,56.43795,39.75333,3.069,1.705374,219.0935,17.0732,30.14,0.179,0,0,0,0,38.22,56.44,76.35
"2026-06-16 07:30:00",740772,56.38087,37.67087,2.63,1.593582,229.2937,18.15276,30.14,0.228,0,0,0,0,37.18,56.38,56.38
"2026-06-16 07:35:00",740773,56.8192,37.2527,2.192,0.6327567,240.0666,25.88823,30.14,0.247,0,0,0,0,37.36,56.82,56.82
"2026-06-16 07:40:00",740774,57.84835,36.39847,1.973,0.1256747,220.1603,10.15726,30.14,0.265,0,0,0,0,37.82,57.85,57.85
"2026-06-16 07:45:00",740775,58.41129,36.53723,1.754,0.3806775,277.2395,26.25095,30.14,0.28,0,0,0,0,38.38,58.41,58.41
"2026-06-16 07:50:00",740776,57.99319,39.60955,2.63,1.668841,332.0734,10.82992,30.14,0.257,0,0,0,0,39.52,57.99,60.99
"2026-06-16 07:55:00",740777,57.14859,40.17661,2.411,1.224595,320.3738,15.10272,30.14,0.297,0,0,0,0,39.04,57.15,95.3
"2026-06-16 08:00:00",740778,57.96328,39.45549,1.754,0.721898,291.6869,17.47661,30.14,0.312,0,0,0,0,39.42,57.96,64.55
"2026-06-16 08:05:00",740779,58.7002,38.5363,2.63,0.924292,300.1583,16.83998,30.14,0.323,0,0,0,0,39.63,58.7,58.7
"2026-06-16 08:10:00",740780,59.23518,36.44094,2.85,0.904564,308.5104,18.89123,30.14,0.333,0,0,0,0,39.05,59.24,59.24
"2026-06-16 08:15:00",740781,59.77651,35.08837,2.192,0.3646029,256.5179,12.29642,30.14,0.347,0,0,0,0,38.82,59.78,59.78
"2026-06-16 08:20:00",740782,60.7438,34.71024,2.411,0.6364103,199.6641,18.67973,30.14,0.36,0,0,0,0,39.44,60.74,60.74
"2026-06-16 08:25:00",740783,61.24047,33.50628,3.288,0.8899513,195.8271,22.2629,30.14,0.377,0,0,0,0,39.21,61.24,61.24
"2026-06-16 08:30:00",740784,61.65158,33.24054,2.85,1.54755,248.6295,18.92807,30.14,0.392,0,0,0,0,39.42,61.65,61.65
"2026-06-16 08:35:00",740785,62.67574,32.47002,2.411,1.383881,229.2499,22.82793,30.13,0.409,0,0,0,0,39.85,62.68,62.68
"2026-06-16 08:40:00",740786,63.44175,30.71786,2.63,1.089423,252.4385,17.82129,30.14,0.425,0,0,0,0,39.46,63.44,63.44
"2026-06-16 08:45:00",740787,64.31145,29.35483,2.192,0.8658384,268.0142,22.83438,30.14,0.437,0,0,0,0,39.35,64.31,64.31
"2026-06-16 08:50:00",740788,65.55517,28.04957,2.63,0.9425588,291.3724,18.39467,30.13,0.458,0,0,0,0,39.54,65.56,65.56
"2026-06-16 08:55:00",740789,66.45589,27.10158,2.411,1.087961,286.0399,27.00177,30.13,0.475,0,0,0,0,39.65,66.46,66.46
"2026-06-16 09:00:00",740790,66.89759,26.96431,2.411,0.8658392,300.4135,17.09741,30.14,0.495,0,0,0,0,39.92,66.9,66.9
"2026-06-16 09:05:00",740791,67.71886,25.81777,2.192,0.8314977,304.8809,13.63723,30.13,0.513,0,0,0,0,39.79,67.72,67.72
"2026-06-16 09:10:00",740792,67.91644,25.18199,2.411,1.049236,285.5526,28.96558,30.13,0.502,0,0,0,0,39.49,67.92,67.92
"2026-06-16 09:15:00",740793,68.70341,25.24227,2.63,0.6320264,287.3734,14.22155,30.13,0.304,0,0,0,0,40.18,68.7,68.7
"2026-06-16 09:20:00",740794,68.77678,25.16855,3.946,2.114548,294.3073,12.49296,30.13,0.212,0,0,0,0,40.18,68.78,68.78
"2026-06-16 09:25:00",740795,68.58987,25.57729,3.288,1.990334,269.0919,19.88345,30.13,0.533,0,0,0,0,40.33,68.59,68.59
"2026-06-16 09:30:00",740796,69.02869,25.19769,2.63,0.7803514,266.4342,15.18855,30.13,0.391,0,0,0,0,40.41,69.03,69.03
"2026-06-16 09:35:00",740797,69.61877,24.79251,3.507,1.668841,262.8112,20.94673,30.13,0.579,0,0,0,0,40.59,69.62,69.62
"2026-06-16 09:40:00",740798,70.36172,24.33047,0.877,0.1147147,270.0089,11.62709,30.13,0.618,0,0,0,0,40.84,70.36,70.36
"2026-06-16 09:45:00",740799,72.26814,23.43337,2.63,0.9520578,298.4713,25.56699,30.13,0.552,0,0,0,0,41.68,72.27,72.27
"2026-06-16 09:50:00",740800,72.41537,23.00993,1.973,0.3887148,240.2159,23.16868,30.13,0.525,0,0,0,0,41.46,72.42,72.42
"2026-06-16 09:55:00",740801,72.09662,23.71428,1.973,0.2740001,246.572,36.48558,30.13,0.634,0,0,0,0,41.77,72.1,72.1
"2026-06-16 10:00:00",740802,72.94797,22.65467,5.699,2.339593,204.7968,22.55322,30.12,0.642,0,0,0,0,41.59,72.95,72.95
"2026-06-16 10:05:00",740803,73.29478,22.2091,7.453,2.547102,198.1161,40.48824,30.12,0.655,0,0,0,0,41.49,73.29,73.29
"2026-06-16 10:10:00",740804,73.36855,21.30345,6.576,3.4882,172.5521,29.62328,30.12,0.663,0,0,0,0,40.77,73.37,73.37
"2026-06-16 10:15:00",740805,74.14735,21.30798,5.261,2.717348,154.2141,29.91762,30.12,0.675,0,0,0,0,41.4,74.15,74.15
"2026-06-16 10:20:00",740806,74.41267,21.22104,5.48,3.309918,185.2931,36.2562,30.12,0.69,0,0,0,0,41.53,74.41,74.41
"2026-06-16 10:25:00",740807,75.38873,21.53937,8.55,4.107077,226.438,25.07706,30.12,0.7,0,0,0,0,42.6,75.39,75.39
"2026-06-16 10:30:00",740808,76.6525,21.25817,6.576,2.938739,221.5164,36.3596,30.11,0.707,0,0,0,0,43.35,76.65,76.65
"2026-06-16 10:35:00",740809,76.56448,21.75107,6.138,3.413673,213.4651,26.08986,30.11,0.716,0,0,0,0,43.72,76.56,76.56
"2026-06-16 10:40:00",740810,77.4203,21.66549,8.77,4.08954,218.177,27.03031,30.11,0.728,0,0,0,0,44.33,77.42,77.42
"2026-06-16 10:45:00",740811,78.12005,21.13636,6.138,3.005232,223.5843,37.30956,30.11,0.742,0,0,0,0,44.41,78.12,78.12
"2026-06-16 10:50:00",740812,78.56957,20.02491,8.11,3.830154,218.8735,23.74004,30.11,0.753,0,0,0,0,43.72,78.57,78.57
"2026-06-16 10:55:00",740813,79.26279,18.9601,8.11,3.429017,208.5832,27.76772,30.11,0.763,0,0,0,0,43.23,79.26,79.26
"2026-06-16 11:00:00",740814,79.73431,18.94697,8.11,4.046429,198.5982,25.30437,30.1,0.767,0,0,0,0,43.58,79.73,79.73
"2026-06-16 11:05:00",740815,80.36641,18.05197,8.99,4.174298,188.0751,27.14256,30.1,0.789,0,0,0,0,43.14,80.4,80.4
"2026-06-16 11:10:00",740816,81.48103,17.22126,7.453,3.687673,209.6271,29.06581,30.1,0.8,0,0,0,0,43.11,81.5,81.5
"2026-06-16 11:15:00",740817,82.10457,15.20983,12.28,5.279068,216.1873,34.612,30.1,0.812,0,0,0,0,41.21,82.1,82.1
"2026-06-16 11:20:00",740818,82.7819,14.63045,10.3,4.365733,227.7999,30.91862,30.1,0.822,0,0,0,0,41.01,82.8,82.8
"2026-06-16 11:25:00",740819,83.38302,13.82465,6.138,2.185423,262.7946,51.31379,30.1,0.831,0,0,0,0,40.4,83.4,83.4
"2026-06-16 11:30:00",740820,83.40054,13.58714,8.11,2.924857,222.4058,63.18559,30.1,0.834,0,0,0,0,40.09,83.4,83.4
"2026-06-16 11:35:00",740821,83.49061,13.65982,9.86,3.355953,210.8584,41.6828,30.1,0.847,0,0,0,0,40.25,83.5,83.5
"2026-06-16 11:40:00",740822,84.21033,13.50156,5.918,2.24826,240.6591,84.2568,30.1,0.853,0,0,0,0,40.57,84.2,84.2
"2026-06-16 11:45:00",740823,84.12189,13.44926,5.042,2.409006,75.24117,58.60352,30.09,0.863,0,0,0,0,40.43,84.1,84.1
"2026-06-16 11:50:00",740824,84.57915,13.50269,4.603,1.760175,314.8403,28.18004,30.09,0.868,0,0,0,0,40.85,84.6,84.6
"2026-06-16 11:55:00",740825,84.97854,13.1581,6.795,2.853984,224.7199,28.28751,30.09,0.883,0,0,0,0,40.66,85,85
"2026-06-16 12:00:00",740826,85.15379,13.04263,9.21,3.703747,223.0914,33.81195,30.09,0.881,0,0,0,0,40.63,85.2,85.2
"2026-06-16 12:05:00",740827,85.23936,12.88776,15.78,5.425197,255.7413,29.11696,30.09,0.884,0,0,0,0,40.46,85.2,85.2
"2026-06-16 12:10:00",740828,86.39025,12.49584,12.71,4.507481,240.1318,34.30176,30.09,0.884,0,0,0,0,40.74,86.4,86.4
"2026-06-16 12:15:00",740829,87.06147,12.45554,14.03,8.252884,286.5947,23.49066,30.09,0.892,0,0,0,0,41.17,87.1,87.1
"2026-06-16 12:20:00",740830,86.8634,12.07879,16,9.664526,273.0031,15.55399,30.09,0.898,0,0,0,0,40.45,86.9,86.9
"2026-06-16 12:25:00",740831,86.14207,12.26287,19.73,10.32067,259.4772,19.84968,30.09,0.899,0,0,0,0,40.2,86.1,86.1
"2026-06-16 12:30:00",740832,85.60982,12.44196,14.91,5.533337,261.0989,28.2672,30.09,0.909,0,0,0,0,40.08,85.6,85.6
"2026-06-16 12:35:00",740833,87.03905,12.17366,19.29,7.634739,278.7729,24.42928,30.09,0.921,0,0,0,0,40.72,87,87
"2026-06-16 12:40:00",740834,87.42622,12.00997,15.56,7.655198,299.8093,21.70227,30.09,0.942,0,0,0,0,40.75,87.4,87.4
"2026-06-16 12:45:00",740835,87.75062,11.62009,14.25,7.069932,289.593,23.16018,30.09,0.943,0,0,0,0,40.37,87.8,87.8
"2026-06-16 12:50:00",740836,87.6956,11.92868,16.44,8.9134,280.9155,23.08007,30.09,0.946,0,0,0,0,40.82,87.7,87.7
"2026-06-16 12:55:00",740837,87.70824,11.96876,14.91,7.958423,276.2925,20.26053,30.08,0.94,0,0,0,0,40.89,87.7,87.7
"2026-06-16 13:00:00",740838,87.43804,12.14219,10.08,5.074479,311.4327,25.17329,30.08,0.934,0,0,0,0,40.96,87.4,87.4
"2026-06-16 13:05:00",740839,87.10304,11.92959,14.03,5.631979,305.0641,29.08562,30.08,0.933,0,0,0,0,40.38,87.1,87.1
"2026-06-16 13:10:00",740840,87.7551,11.62507,16.44,9.543236,282.2552,15.79638,30.07,0.941,0,0,0,0,40.38,87.8,87.8
"2026-06-16 13:15:00",740841,88.43121,11.41994,14.69,8.681054,282.6701,26.80015,30.08,0.954,0,0,0,0,40.54,88.4,88.4
"2026-06-16 13:20:00",740842,87.86107,11.31488,17.54,6.813466,274.9193,26.09388,30.08,0.952,0,0,0,0,39.95,87.9,87.9
"2026-06-16 13:25:00",740843,88.02937,10.9961,14.69,7.016592,280.2764,22.90691,30.07,0.957,0,0,0,0,39.54,88,88
"2026-06-16 13:30:00",740844,88.35296,11.24809,17.54,8.986469,279.0515,21.00598,30.07,0.958,0,0,0,0,40.19,88.4,88.4
"2026-06-16 13:35:00",740845,88.37293,10.9361,15.12,6.236969,273.3276,29.38529,30.07,0.959,0,0,0,0,39.69,88.4,88.4
"2026-06-16 13:40:00",740846,88.2841,10.66916,11.4,4.075656,287.8866,27.20772,30.07,0.956,0,0,0,0,39.16,88.3,88.3
"2026-06-16 13:45:00",740847,88.17528,11.14689,11.18,5.127087,218.6486,43.67898,30.07,0.947,0,0,0,0,39.9,88.2,88.2
"2026-06-16 13:50:00",740848,88.9276,11.08825,11.18,5.889905,287.3525,30.0629,30.07,0.94,0,0,0,0,40.35,88.9,88.9
"2026-06-16 13:55:00",740849,88.79759,11.1453,18.19,9.386873,277.1506,22.98767,30.06,0.935,0,0,0,0,40.35,88.8,88.8
"2026-06-16 14:00:00",740850,89.43579,10.97527,17.1,7.701224,268.0603,32.22063,30.06,0.941,0,0,0,0,40.53,89.4,89.4
"2026-06-16 14:05:00",740851,89.22388,10.52267,17.1,10.6882,270.3459,17.5836,30.06,0.949,0,0,0,0,39.58,89.2,89.2
"2026-06-16 14:10:00",740852,89.06168,10.61777,16.88,8.394632,275.7949,22.49495,30.06,0.951,0,0,0,0,39.64,89.1,89.1
"2026-06-16 14:15:00",740853,88.62643,10.39,11.84,5.977583,244.085,17.20671,30.05,0.947,0,0,0,0,38.92,88.6,88.6
"2026-06-16 14:20:00",740854,89.20798,10.85504,15.56,8.016878,275.7977,34.26274,30.05,0.947,0,0,0,0,40.15,89.2,89.2
"2026-06-16 14:25:00",740855,89.75368,10.62727,16.44,6.060879,271.8212,28.17793,30.05,0.93,0,0,0,0,40.15,89.8,89.8
"2026-06-16 14:30:00",740856,89.94727,9.302771,16.66,4.007706,237.6804,40.78839,30.05,0.919,0,0,0,0,37.8,89.9,89.9
"2026-06-16 14:35:00",740857,90.16245,9.815139,13.59,7.151034,294.1267,23.288,30.05,0.848,0,0,0,0,38.96,90.2,90.2
"2026-06-16 14:40:00",740858,90.11639,10.54939,17.76,10.44708,275.8244,20.8472,30.05,0.91,0,0,0,0,40.27,90.1,90.1
"2026-06-16 14:45:00",740859,90.04874,10.41581,18.41,10.08247,290.3283,21.05326,30.05,0.9,0,0,0,0,39.99,90,90
"2026-06-16 14:50:00",740860,90.07482,10.38954,14.25,8.248499,302.5535,26.92339,30.05,0.907,0,0,0,0,39.96,90.1,90.1
"2026-06-16 14:55:00",740861,90.80228,10.06102,14.69,8.037335,292.2853,22.22833,30.04,0.909,0,0,0,0,39.88,90.8,90.8
"2026-06-16 15:00:00",740862,90.80065,9.980645,17.1,8.493999,274.6079,20.44861,30.04,0.909,0,0,0,0,39.73,90.8,90.8
"2026-06-16 15:05:00",740863,90.75011,9.776196,13.81,6.939871,282.3508,25.66272,30.04,0.897,0,0,0,0,39.3,90.8,90.8
"2026-06-16 15:10:00",740864,90.22439,9.686085,12.49,6.679024,265.1114,27.96506,30.04,0.867,0,0,0,0,38.75,90.2,90.2
"2026-06-16 15:15:00",740865,90.22439,9.217188,13.81,7.775755,274.2907,23.01945,30.04,0.839,0,0,0,0,37.84,90.2,90.2
"2026-06-16 15:20:00",740866,89.82744,9.433863,17.54,8.978428,273.9605,21.28043,30.04,0.879,0,0,0,0,37.98,89.8,89.8
"2026-06-16 15:25:00",740867,90.29734,9.559973,16.22,6.692175,274.293,33.04238,30.03,0.742,0,0,0,0,38.56,90.3,90.3
"2026-06-16 15:30:00",740868,90.52596,10.28245,17.32,9.993333,281.312,18.34039,30.03,0.889,0,0,0,0,40.09,90.5,90.5
