"TOA5","Snow Weather","CR1000","86158","CR1000.Std.31.03","CPU:SnowCollege.CR1","60318","FifteenMin"
"TIMESTAMP","RECORD","AirTF_Avg","RH_Avg","WindGust","AveWindSp","WindDir","WindDir_SD","BP_inHg","SlrkW","HeatedPrecip_Tot","HeatedRunTot","Rain_Tot","RainRunTot"
"TS","RN","Deg F","%","mph","mph","degrees","Deg","inHg","kW/m^2","inch","inch","inch","inch"
"","","Avg","Avg","Max","WVc","WVc","WVc","Smp","Smp","Tot","Smp","Tot","Smp"
"2026-06-22 16:00:00",247510,92.3493,7.484012,14.25,5.76934,196.6955,35.55285,30.01,0.782,0,0,0,0
"2026-06-22 16:15:00",247511,92.65237,7.252847,11.18,3.480412,209.8554,37.21307,30.01,0.749,0,0,0,0
"2026-06-22 16:30:00",247512,92.48569,7.023039,11.18,3.51548,217.0878,40.05639,30.01,0.715,0,0,0,0
"2026-06-22 16:45:00",247513,92.81729,7.131641,11.18,4.621708,233.8117,45.33055,30.01,0.671,0,0,0,0
"2026-06-22 17:00:00",247514,93.09251,6.954135,10.96,4.18891,267.025,57.77815,30.01,0.632,0,0,0,0
"2026-06-22 17:15:00",247515,93.06236,6.887646,9.43,2.33253,213.8855,37.84257,30,0.591,0,0,0,0
"2026-06-22 17:30:00",247516,91.8559,6.953078,10.3,4.143363,145.4138,45.43589,30,0.552,0,0,0,0
"2026-06-22 17:45:00",247517,92.59314,7.067567,9.86,3.234663,234.5977,65.47942,30,0.509,0,0,0,0
"2026-06-22 18:00:00",247518,92.58391,6.993983,12.06,5.033081,263.2512,36.68527,30,0.465,0,0,0,0
"2026-06-22 18:15:00",247519,92.95463,6.804175,11.4,2.767281,260.4443,25.73926,30,0.42,0,0,0,0
"2026-06-22 18:30:00",247520,92.51816,7.334354,14.25,3.931469,237.8594,40.88926,30,0.373,0,0,0,0
"2026-06-22 18:45:00",247521,91.55691,7.685367,19.29,6.979815,277.1642,21.76075,30,0.319,0,0,0,0
"2026-06-22 19:00:00",247522,91.02072,7.877967,10.3,4.503098,299.5359,30.94855,30,0.278,0,0,0,0
"2026-06-22 19:15:00",247523,90.85947,7.832534,10.52,4.725468,278.1468,33.35242,30.01,0.235,0,0,0,0
"2026-06-22 19:30:00",247524,90.25549,7.680839,14.69,5.893068,279.2356,21.01126,30.01,0.199,0,0,0,0
"2026-06-22 19:45:00",247525,89.32127,8.585728,10.52,5.016758,281.4653,21.5264,30.02,0.154,0,0,0,0
"2026-06-22 20:00:00",247526,88.19878,8.892967,11.18,5.343616,283.058,18.11629,30.02,0.114,0,0,0,0
"2026-06-22 20:15:00",247527,86.84004,9.549181,8.55,3.890555,291.5098,20.7618,30.02,0.078,0,0,0,0
"2026-06-22 20:30:00",247528,84.43243,9.123981,7.891,3.63628,301.2327,19.52681,30.03,0.042,0,0,0,0
"2026-06-22 20:45:00",247529,82.47624,10.74931,5.699,2.216839,37.92362,38.79052,30.03,0.008,0,0,0,0
"2026-06-22 21:00:00",247530,81.13802,12.63441,4.603,2.310366,99.84398,9.344658,30.03,0.002,0,0,0,0
"2026-06-22 21:15:00",247531,78.19328,14.05378,4.603,2.656217,112.3045,10.48846,30.04,0,0,0,0,0
"2026-06-22 21:30:00",247532,77.38811,12.26792,6.138,3.711786,106.2364,12.74726,30.05,0,0,0,0,0
"2026-06-22 21:45:00",247533,77.13598,11.7825,6.795,4.198404,107.885,10.99958,30.05,0,0,0,0,0
"2026-06-22 22:00:00",247534,77.20016,11.16244,7.891,4.314096,107.664,12.41981,30.05,0,0,0,0,0
"2026-06-22 22:15:00",247535,77.60514,10.64067,8.33,4.534757,108.287,13.3253,30.05,0,0,0,0,0
"2026-06-22 22:30:00",247536,77.52742,10.58871,8.33,3.580266,92.64272,64.54864,30.06,0,0,0,0,0
"2026-06-22 22:45:00",247537,73.31294,13.28672,6.795,1.780146,355.4791,57.61051,30.07,0,0,0,0,0
"2026-06-22 23:00:00",247538,70.76143,14.96671,2.85,0.8724145,73.59074,26.7252,30.07,0,0,0,0,0
"2026-06-22 23:15:00",247539,68.23569,17.16567,1.973,0.365333,36.71782,10.90937,30.08,0,0,0,0,0
"2026-06-22 23:30:00",247540,67.48587,18.37376,4.384,2.48889,102.8778,11.02173,30.08,0,0,0,0,0
"2026-06-22 23:45:00",247541,67.14306,19.14718,3.507,2.095308,125.5685,22.48803,30.08,0,0,0,0,0
"2026-06-23 00:00:00",247542,65.94008,19.92441,4.603,2.046349,164.0874,71.86779,30.09,0,0,0,0,0
"2026-06-23 00:15:00",247543,66.14131,17.74553,6.795,3.453857,106.0977,18.23264,30.09,0,0,0,0,0
"2026-06-23 00:30:00",247544,69.38746,13.97552,7.672,4.115603,116.5244,20.34877,30.09,0,0,0,0,0
"2026-06-23 00:45:00",247545,70.1608,14.19875,8.11,2.368088,189.4044,92.64206,30.1,0,0,0,0,0
"2026-06-23 01:00:00",247546,63.02894,23.29542,4.384,1.336385,290.9366,43.78568,30.1,0,0,0,0,0
"2026-06-23 01:15:00",247547,60.79023,26.59756,2.85,0.6512671,116.9495,26.86695,30.1,0,0,0,0,0
"2026-06-23 01:30:00",247548,60.35545,27.31195,4.165,1.210714,148.7362,32.6898,30.1,0,0,0,0,0
"2026-06-23 01:45:00",247549,61.54901,23.48873,4.165,0.8853238,105.4425,18.8261,30.1,0,0,0,0,0
"2026-06-23 02:00:00",247550,60.23643,26.43028,2.192,0.4503338,349.0648,30.35797,30.11,0,0,0,0,0
"2026-06-23 02:15:00",247551,59.95256,23.82379,3.946,1.379497,43.42081,9.81928,30.11,0,0,0,0,0
"2026-06-23 02:30:00",247552,59.80274,23.78782,1.096,0.08816715,106.6974,2.191716,30.11,0,0,0,0,0
"2026-06-23 02:45:00",247553,59.61197,23.74992,4.822,1.521976,106.1354,16.75227,30.11,0,0,0,0,0
"2026-06-23 03:00:00",247554,59.58749,23.14347,5.918,2.03978,98.57776,9.052849,30.12,0,0,0,0,0
"2026-06-23 03:15:00",247555,60.04102,21.21085,4.165,2.158633,108.479,20.90371,30.11,0,0,0,0,0
"2026-06-23 03:30:00",247556,59.56694,21.90553,7.672,1.481548,15.13918,64.36501,30.12,0,0,0,0,0
"2026-06-23 03:45:00",247557,55.70068,25.05266,1.754,0.3270943,41.96062,20.31376,30.12,0,0,0,0,0
"2026-06-23 04:00:00",247558,55.11734,25.78471,0.877,0.07891204,78.39011,3.358681,30.13,0,0,0,0,0
"2026-06-23 04:15:00",247559,54.91686,26.71687,3.288,0.8685175,99.78332,16.20956,30.13,0,0,0,0,0
"2026-06-23 04:30:00",247560,55.74241,25.96888,3.946,1.898758,120.6411,8.985925,30.13,0,0,0,0,0
"2026-06-23 04:45:00",247561,55.99222,25.13209,3.507,1.404093,126.2814,11.28782,30.13,0,0,0,0,0
"2026-06-23 05:00:00",247562,54.77564,27.75156,2.63,0.3042005,93.32655,25.62004,30.14,0,0,0,0,0
"2026-06-23 05:15:00",247563,53.74594,29.71675,1.754,0.242094,19.51334,9.757347,30.15,0,0,0,0,0
"2026-06-23 05:30:00",247564,53.24197,30.26744,3.069,1.143979,88.64442,32.40851,30.15,0,0,0,0,0
"2026-06-23 05:45:00",247565,53.49559,28.26744,4.165,1.4002,106.3271,13.65445,30.15,0,0,0,0,0
"2026-06-23 06:00:00",247566,55.3208,26.09128,3.946,1.934555,116.1871,12.45629,30.15,0.001,0,0,0,0
"2026-06-23 06:15:00",247567,53.86827,31.47671,6.795,1.787209,272.3582,20.62029,30.16,0.005,0,0,0,0
"2026-06-23 06:30:00",247568,51.4279,39.3016,4.165,0.9130887,155.8746,59.34358,30.17,0.016,0,0,0,0
"2026-06-23 06:45:00",247569,50.75772,39.73812,4.603,1.642051,281.4201,23.7682,30.17,0.038,0,0,0,0
"2026-06-23 07:00:00",247570,51.20198,40.34435,2.192,0.7016829,93.57587,15.11759,30.17,0.046,0,0,0,0
"2026-06-23 07:15:00",247571,52.3806,36.80577,3.288,1.523438,123.5813,9.752384,30.18,0.081,0,0,0,0
"2026-06-23 07:30:00",247572,54.17496,31.44955,3.069,1.25577,113.7973,19.66281,30.18,0.125,0,0,0,0
"2026-06-23 07:45:00",247573,56.42205,29.30427,4.384,2.203198,103.501,40.95638,30.18,0.148,0,0,0,0
"2026-06-23 08:00:00",247574,58.36157,28.24587,2.411,0.2908049,50.09591,8.829373,30.19,0.206,0,0,0,0
"2026-06-23 08:15:00",247575,59.85013,30.68964,3.946,1.365129,320.2717,14.30913,30.19,0.216,0,0,0,0
"2026-06-23 08:30:00",247576,57.26853,35.23558,2.85,0.8529291,331.2868,24.26064,30.19,0.253,0,0,0,0
"2026-06-23 08:45:00",247577,58.24033,29.38369,1.315,0.06965692,8.810071,16.53393,30.19,0.219,0,0,0,0
"2026-06-23 09:00:00",247578,59.34387,29.3982,2.411,0.3582696,324.5093,6.833865,30.2,0.207,0,0,0,0
"2026-06-23 09:15:00",247579,59.52028,31.71992,3.288,1.176859,321.3988,10.32781,30.2,0.244,0,0,0,0
"2026-06-23 09:30:00",247580,60.77892,31.77522,2.192,0.3034699,85.60946,36.57867,30.2,0.325,0,0,0,0
"2026-06-23 09:45:00",247581,63.133,32.08903,2.85,0.8677852,263.8917,23.53397,30.2,0.375,0,0,0,0
"2026-06-23 10:00:00",247582,65.02207,28.37126,3.726,1.897296,241.8718,30.23463,30.2,0.401,0,0,0,0
"2026-06-23 10:15:00",247583,66.30835,22.47635,2.63,1.073347,270.8546,15.25071,30.2,0.439,0,0,0,0
"2026-06-23 10:30:00",247584,67.80263,22.17232,1.973,0.5655342,293.771,23.48963,30.19,0.436,0,0,0,0
"2026-06-23 10:45:00",247585,69.40497,21.13804,1.973,0.5238866,244.4386,39.77046,30.2,0.462,0,0,0,0
"2026-06-23 11:00:00",247586,71.36153,20.38374,1.754,0.1692711,197.5253,6.972015,30.19,0.491,0,0,0,0
"2026-06-23 11:15:00",247587,74.15363,18.77003,1.096,0.08792359,204.2211,6.082736,30.19,0.523,0,0,0,0
"2026-06-23 11:30:00",247588,76.3449,16.48748,4.384,1.152504,179.434,27.18837,30.19,0.572,0,0,0,0
"2026-06-23 11:45:00",247589,77.95704,14.466,6.357,2.037827,194.171,28.9988,30.19,0.635,0,0,0,0
"2026-06-23 12:00:00",247590,80.47631,13.59975,6.795,1.927497,219.1864,41.07655,30.18,0.694,0,0,0,0
"2026-06-23 12:15:00",247591,81.66673,12.26596,10.08,3.591223,195.396,30.70789,30.18,0.714,0,0,0,0
"2026-06-23 12:30:00",247592,82.85825,11.24643,8.55,3.650652,208.1716,28.90474,30.17,0.742,0,0,0,0
"2026-06-23 12:45:00",247593,84.28531,11.59133,8.11,3.36423,173.6045,42.76191,30.17,0.809,0,0,0,0
"2026-06-23 13:00:00",247594,85.52328,10.50297,10.74,4.306548,210.4375,32.84979,30.17,0.844,0,0,0,0
"2026-06-23 13:15:00",247595,86.36919,9.840195,12.49,3.837703,190.0834,37.77077,30.16,0.839,0,0,0,0
"2026-06-23 13:30:00",247596,87.04381,9.631369,9.21,2.699809,188.2801,48.44995,30.16,0.865,0,0,0,0
"2026-06-23 13:45:00",247597,87.5084,9.535446,10.08,3.162326,187.6086,72.48569,30.15,0.861,0,0,0,0
"2026-06-23 14:00:00",247598,88.16903,9.46556,8.99,3.308213,153.1104,75.20926,30.15,0.871,0,0,0,0
"2026-06-23 14:15:00",247599,89.57912,9.206848,9.86,2.715886,193.6219,50.01941,30.14,0.879,0,0,0,0
"2026-06-23 14:30:00",247600,89.53117,9.282393,11.18,3.99626,179.3263,45.94933,30.13,0.898,0,0,0,0
"2026-06-23 14:45:00",247601,90.0937,9.060662,9.86,3.59634,161.2511,49.31719,30.13,0.871,0,0,0,0
"2026-06-23 15:00:00",247602,90.77062,8.758932,9.86,2.373446,244.3824,52.71504,30.13,0.868,0,0,0,0
"2026-06-23 15:15:00",247603,91.67591,8.642632,12.71,5.002149,180.1089,42.58015,30.12,0.833,0,0,0,0
"2026-06-23 15:30:00",247604,91.74111,8.374335,11.62,2.818907,193.8424,47.38289,30.12,0.825,0,0,0,0
"2026-06-23 15:45:00",247605,92.62914,8.127472,16.88,5.557691,224.538,33.25594,30.11,0.809,0,0,0,0
"2026-06-23 16:00:00",247606,91.85088,7.867552,14.25,5.334358,225.761,39.88457,30.11,0.777,0,0,0,0
"2026-06-23 16:15:00",247607,91.94529,7.761064,13.81,3.44339,188.6116,36.30568,30.1,0.747,0,0,0,0
"2026-06-23 16:30:00",247608,92.21196,7.752083,7.234,2.558549,203.5583,50.49308,30.1,0.722,0,0,0,0
"2026-06-23 16:45:00",247609,93.47696,7.430277,11.62,4.814608,238.8017,38.97518,30.1,0.687,0,0,0,0
"2026-06-23 17:00:00",247610,92.95911,7.166961,18.63,7.717786,227.8444,32.48752,30.09,0.648,0,0,0,0
"2026-06-23 17:15:00",247611,92.79529,7.124245,11.62,4.791224,209.5671,32.93042,30.09,0.603,0,0,0,0
"2026-06-23 17:30:00",247612,92.69394,7.007417,10.52,4.162361,213.5373,30.74909,30.09,0.564,0,0,0,0
"2026-06-23 17:45:00",247613,92.73401,7.065605,15.56,7.124969,248.3753,34.16811,30.09,0.523,0,0,0,0
"2026-06-23 18:00:00",247614,92.88589,7.01353,12.06,4.249313,206.4183,32.01773,30.09,0.477,0,0,0,0
"2026-06-23 18:15:00",247615,92.72655,6.919494,12.06,5.072044,210.3254,25.46316,30.09,0.43,0,0,0,0
"2026-06-23 18:30:00",247616,92.66011,7.463937,12.28,5.275411,231.8403,30.93923,30.08,0.384,0,0,0,0
"2026-06-23 18:45:00",247617,92.16306,7.209225,13.81,4.757372,222.7163,29.18652,30.09,0.327,0,0,0,0
"2026-06-23 19:00:00",247618,91.868,7.406202,11.84,3.516452,209.0187,30.63217,30.09,0.283,0,0,0,0
"2026-06-23 19:15:00",247619,91.46194,7.253602,12.06,5.200156,256.6099,22.12996,30.09,0.237,0,0,0,0
"2026-06-23 19:30:00",247620,91.10685,7.984229,7.014,2.093113,226.5989,32.87898,30.09,0.199,0,0,0,0
"2026-06-23 19:45:00",247621,90.92725,7.876307,9.64,3.269485,253.7313,28.95856,30.09,0.157,0,0,0,0
"2026-06-23 20:00:00",247622,90.01749,7.945286,7.014,2.795533,257.7307,24.01641,30.09,0.119,0,0,0,0
"2026-06-23 20:15:00",247623,89.57966,8.63033,4.165,0.8558537,280.2565,15.76641,30.09,0.083,0,0,0,0
"2026-06-23 20:30:00",247624,85.9948,11.64408,0,0,0,0,30.09,0.049,0,0,0,0
"2026-06-23 20:45:00",247625,82.8213,14.40275,2.411,0.6510223,92.0987,10.71687,30.09,0.008,0,0,0,0
"2026-06-23 21:00:00",247626,81.73316,13.88623,3.946,1.881952,104.7199,9.179238,30.09,0.002,0,0,0,0
"2026-06-23 21:15:00",247627,79.0358,14.7481,4.822,2.562933,107.0812,12.01222,30.09,0,0,0,0,0
"2026-06-23 21:30:00",247628,77.43226,13.06987,6.138,3.38445,107.7996,11.99997,30.09,0,0,0,0,0
"2026-06-23 21:45:00",247629,77.28799,12.5687,6.138,3.370808,108.6835,11.34156,30.09,0,0,0,0,0
"2026-06-23 22:00:00",247630,78.87202,11.00923,8.33,3.920996,95.05186,15.76904,30.1,0,0,0,0,0
"2026-06-23 22:15:00",247631,78.28156,11.34406,6.138,1.990089,69.79076,41.16741,30.1,0,0,0,0,0
"2026-06-23 22:30:00",247632,74.39536,14.01687,4.603,1.315441,1.892367,37.99597,30.11,0,0,0,0,0
"2026-06-23 22:45:00",247633,69.44334,18.85631,1.973,0.4194018,32.68954,21.25166,30.11,0,0,0,0,0
"2026-06-23 23:00:00",247634,68.82912,19.38573,5.918,1.529771,56.67815,9.545006,30.11,0,0,0,0,0
"2026-06-23 23:15:00",247635,69.4966,18.66302,12.49,3.656013,115.5056,65.86936,30.12,0,0,0,0,0
"2026-06-23 23:30:00",247636,69.31647,18.42171,5.918,2.444322,97.90769,9.231805,30.11,0,0,0,0,0
"2026-06-23 23:45:00",247637,67.93559,18.80187,5.261,1.981561,145.5762,40.88437,30.12,0,0,0,0,0
"2026-06-24 00:00:00",247638,67.11678,19.31478,3.726,1.306915,147.9739,39.99057,30.12,0,0,0,0,0
"2026-06-24 00:15:00",247639,66.60968,19.19492,3.069,1.140567,127.129,5.639546,30.12,0,0,0,0,0
"2026-06-24 00:30:00",247640,64.61579,22.41768,5.042,1.568738,287.6487,29.11886,30.12,0,0,0,0,0
"2026-06-24 00:45:00",247641,62.58723,26.10368,3.507,2.084346,81.72151,30.65439,30.12,0,0,0,0,0
"2026-06-24 01:00:00",247642,62.94277,23.31349,3.069,1.179781,125.7649,8.789642,30.12,0,0,0,0,0
"2026-06-24 01:15:00",247643,63.56231,22.56971,3.288,1.884391,118.8371,8.700042,30.12,0,0,0,0,0
"2026-06-24 01:30:00",247644,63.91866,23.13069,5.042,1.35027,85.18372,63.134,30.12,0,0,0,0,0
"2026-06-24 01:45:00",247645,61.17743,25.42414,3.726,1.093319,4.502748,28.89052,30.12,0,0,0,0,0
"2026-06-24 02:00:00",247646,59.41601,25.48583,4.165,0.6780576,53.21186,19.29072,30.12,0,0,0,0,0
"2026-06-24 02:15:00",247647,60.68162,23.9257,1.973,0.4179404,38.47081,49.17722,30.12,0,0,0,0,0
"2026-06-24 02:30:00",247648,61.18768,25.19864,0.438,0.006576,126.2843,1.343229,30.12,0,0,0,0,0
"2026-06-24 02:45:00",247649,60.67414,26.2232,3.946,1.124251,12.41546,33.80392,30.12,0,0,0,0,0
"2026-06-24 03:00:00",247650,59.71425,26.75999,2.411,0.9951656,87.68609,18.97216,30.12,0,0,0,0,0
"2026-06-24 03:15:00",247651,60.7971,28.63171,2.192,0.5428839,106.4195,9.591788,30.12,0,0,0,0,0
"2026-06-24 03:30:00",247652,61.42962,30.13016,5.042,0.857071,104.4986,48.39262,30.12,0,0,0,0,0
"2026-06-24 03:45:00",247653,59.59124,27.71491,2.85,1.008318,279.5409,22.7721,30.12,0,0,0,0,0
"2026-06-24 04:00:00",247654,59.8182,26.36228,1.754,0.1510044,151.1514,4.481581,30.12,0,0,0,0,0
"2026-06-24 04:15:00",247655,59.80793,32.51564,1.973,0.3465786,175.9726,20.18442,30.13,0,0,0,0,0
"2026-06-24 04:30:00",247656,59.56874,33.18522,2.85,1.496159,199.1312,23.82072,30.12,0,0,0,0,0
"2026-06-24 04:45:00",247657,59.40596,32.51273,1.973,0.1047289,270.4604,2.624006,30.13,0,0,0,0,0
"2026-06-24 05:00:00",247658,58.24699,34.35168,1.096,0.08962848,69.8635,4.312052,30.13,0,0,0,0,0
"2026-06-24 05:15:00",247659,58.02749,36.27856,1.973,0.5233998,98.21377,4.519677,30.13,0,0,0,0,0
"2026-06-24 05:30:00",247660,58.27322,37.61101,1.973,0.3677682,124.4351,20.496,30.13,0,0,0,0,0
"2026-06-24 05:45:00",247661,58.25168,38.23965,1.534,0.1013192,108.9737,0.5123063,30.13,0,0,0,0,0
"2026-06-24 06:00:00",247662,55.92168,38.90783,5.48,1.027802,17.28046,50.7671,30.13,0.003,0,0,0,0
"2026-06-24 06:15:00",247663,55.49437,41.90288,3.288,1.17004,124.7663,16.70177,30.13,0.009,0,0,0,0
"2026-06-24 06:30:00",247664,55.85631,42.35261,3.069,0.319057,15.03748,50.79497,30.13,0.021,0,0,0,0
"2026-06-24 06:45:00",247665,55.24482,42.90027,1.754,0.3387848,55.71445,23.42154,30.14,0.041,0,0,0,0
"2026-06-24 07:00:00",247666,55.75668,42.74405,1.096,0.05139025,258.5943,4.342518,30.14,0.046,0,0,0,0
"2026-06-24 07:15:00",247667,57.5857,40.58465,1.973,0.3046877,97.6332,4.022262,30.14,0.048,0,0,0,0
"2026-06-24 07:30:00",247668,58.67244,37.44525,1.754,0.2123802,88.43306,9.841883,30.13,0.051,0,0,0,0
"2026-06-24 07:45:00",247669,58.17163,37.76695,2.192,0.5148754,298.324,16.90801,30.13,0.066,0,0,0,0
"2026-06-24 08:00:00",247670,58.99834,34.5352,1.315,0.1407752,126.3543,11.51635,30.13,0.087,0,0,0,0
"2026-06-24 08:15:00",247671,60.84525,35.5066,0.658,0.03580268,88.58526,6.169899,30.13,0.118,0,0,0,0
"2026-06-24 08:30:00",247672,61.72572,36.26711,1.973,0.3117506,212.498,29.88457,30.13,0.162,0,0,0,0
"2026-06-24 08:45:00",247673,63.81697,35.53164,2.85,0.274487,289.6945,10.15807,30.13,0.169,0,0,0,0
"2026-06-24 09:00:00",247674,64.0328,38.28043,3.507,0.8677866,314.673,13.61402,30.13,0.185,0,0,0,0
"2026-06-24 09:15:00",247675,63.29407,38.54433,2.411,0.5124402,28.86253,15.38295,30.13,0.244,0,0,0,0
"2026-06-24 09:30:00",247676,64.6582,34.81012,2.192,0.2055606,304.9038,29.34151,30.13,0.248,0,0,0,0
"2026-06-24 09:45:00",247677,66.85845,31.29974,1.754,0.2101883,272.9145,8.635073,30.12,0.28,0,0,0,0
"2026-06-24 10:00:00",247678,69.31019,33.09177,1.096,0.08816715,278.9565,20.68951,30.12,0.334,0,0,0,0
"2026-06-24 10:15:00",247679,72.01935,32.39553,1.096,0.0713618,217.3194,15.63282,30.12,0.412,0,0,0,0
"2026-06-24 10:30:00",247680,75.36593,28.83933,1.973,0.0604018,192.3984,6.658455,30.11,0.493,0,0,0,0
"2026-06-24 10:45:00",247681,78.63345,24.44397,4.384,1.053863,220.3734,29.72498,30.11,0.526,0,0,0,0
"2026-06-24 11:00:00",247682,80.40241,23.19836,9.64,3.417328,205.624,31.30593,30.11,0.51,0,0,0,0
"2026-06-24 11:15:00",247683,81.05284,22.9647,10.74,4.320675,198.0803,27.54091,30.11,0.557,0,0,0,0
"2026-06-24 11:30:00",247684,82.44608,23.29896,11.18,4.794639,200.9339,28.50583,30.11,0.592,0,0,0,0
"2026-06-24 11:45:00",247685,83.82602,23.2964,14.47,5.799787,193.8026,29.91152,30.1,0.704,0,0,0,0
"2026-06-24 12:00:00",247686,84.54287,22.26917,12.93,5.974663,185.8917,27.6029,30.1,0.427,0,0,0,0
"2026-06-24 12:15:00",247687,85.19236,21.68782,12.93,5.590329,185.1597,30.29927,30.09,0.718,0,0,0,0
"2026-06-24 12:30:00",247688,86.1119,21.43198,13.81,5.526763,181.7996,31.85508,30.09,0.449,0,0,0,0
"2026-06-24 12:45:00",247689,85.72352,21.82216,12.93,5.667298,182.5576,24.44951,30.09,0.577,0,0,0,0
"2026-06-24 13:00:00",247690,85.53591,21.94223,14.91,5.660233,184.0582,26.15221,30.09,0.402,0,0,0,0
"2026-06-24 13:15:00",247691,85.70858,21.63952,16,5.814891,179.164,22.66714,30.08,0.594,0,0,0,0
"2026-06-24 13:30:00",247692,86.39881,21.23153,13.37,5.503374,189.356,29.76471,30.08,0.62,0,0,0,0
"2026-06-24 13:45:00",247693,86.90498,21.02836,14.91,5.243019,173.9385,29.24477,30.07,0.55,0,0,0,0
"2026-06-24 14:00:00",247694,87.61301,20.7332,10.52,3.848421,175.8054,35.04413,30.06,0.69,0,0,0,0
"2026-06-24 14:15:00",247695,87.7589,20.52868,8.77,4.48897,166.5063,33.69901,30.05,0.66,0,0,0,0
"2026-06-24 14:30:00",247696,88.01593,20.35653,11.18,3.929524,185.9308,43.51503,30.05,0.556,0,0,0,0
"2026-06-24 14:45:00",247697,87.75429,20.06642,9.21,3.15599,186.9916,42.42076,30.04,0.249,0,0,0,0
"2026-06-24 15:00:00",247698,86.64102,20.19442,6.138,1.708296,216.3666,45.03505,30.04,0.09,0,0,0,0
"2026-06-24 15:15:00",247699,83.49075,26.76811,24.55,7.41237,227.1512,27.95736,30.05,0.026,0,0,0,0
"2026-06-24 15:30:00",247700,71.99283,52.76249,28.72,11.47342,199.7325,36.04914,30.09,0.031,0.012,0.012,0.08,0.08
"2026-06-24 15:45:00",247701,68.82733,58.36095,30.25,13.23115,137.6257,24.80427,30.09,0.035,0.012,0.024,0.02,0.1
"2026-06-24 16:00:00",247702,68.07851,58.94136,26.3,14.59045,129.8134,16.31857,30.09,0.078,0.008,0.032,0.01,0.11
"2026-06-24 16:15:00",247703,66.76541,60.69854,26.08,14.79697,100.9345,19.34477,30.09,0.06,0.012,0.043,0,0.11
"2026-06-24 16:30:00",247704,67.908,57.2818,20.82,9.900776,108.1537,26.84475,30.08,0.077,0.008,0.051,0,0.11
"2026-06-24 16:45:00",247705,68.05893,57.68138,13.59,5.340691,99.01749,21.7754,30.08,0.205,0.008,0.059,0,0.11
"2026-06-24 17:00:00",247706,69.69913,54.99295,9.21,3.069043,142.7286,36.73135,30.07,0.219,0.004,0.063,0,0.11
"2026-06-24 17:15:00",247707,72.01325,50.34457,7.453,2.622367,134.1938,22.74606,30.07,0.087,0.008,0.071,0,0.11
"2026-06-24 17:30:00",247708,71.80416,53.35537,7.234,3.076105,128.748,18.76941,30.06,0.073,0.004,0.075,0,0.11
"2026-06-24 17:45:00",247709,71.35212,58.50634,6.357,2.345202,107.0445,29.89245,30.05,0.093,0.004,0.079,0,0.11
"2026-06-24 18:00:00",247710,71.22281,59.51899,6.138,2.323519,295.5637,16.64004,30.05,0.035,0.008,0.087,0,0.11
"2026-06-24 18:15:00",247711,70.01525,61.01377,4.384,1.010023,340.4136,22.16056,30.05,0.026,0.004,0.091,0,0.11
"2026-06-24 18:30:00",247712,69.06606,64.30058,5.699,1.86612,18.70549,21.26506,30.05,0.093,0.004,0.095,0,0.11
"2026-06-24 18:45:00",247713,69.06889,58.65306,5.261,1.418708,23.42972,23.13438,30.04,0.045,0,0.095,0,0.11
"2026-06-24 19:00:00",247714,69.37788,57.18984,5.48,2.517633,32.75008,18.92687,30.04,0.069,0.004,0.099,0,0.11
"2026-06-24 19:15:00",247715,69.39926,57.1526,7.453,2.918285,32.83726,23.77825,30.05,0.026,0,0.099,0,0.11
"2026-06-24 19:30:00",247716,69.10621,57.42004,13.15,4.30046,30.72277,25.47116,30.06,0.016,0,0.099,0,0.11
"2026-06-24 19:45:00",247717,68.89146,55.01603,15.78,6.814683,34.98209,21.51612,30.06,0.017,0,0.099,0,0.11
"2026-06-24 20:00:00",247718,68.82428,56.2792,10.3,3.434373,49.01263,17.63638,30.06,0.01,0,0.099,0,0.11
"2026-06-24 20:15:00",247719,68.67773,57.54325,8.99,4.435875,47.83901,16.54924,30.06,0.009,0.004,0.102,0,0.11
"2026-06-24 20:30:00",247720,68.33463,58.3537,5.48,3.086579,82.97514,12.61697,30.05,0.007,0,0.102,0,0.11
"2026-06-24 20:45:00",247721,68.71124,57.17887,8.55,3.006207,327.527,74.01762,30.06,0.002,0,0.102,0,0.11
"2026-06-24 21:00:00",247722,66.0149,65.48281,18.41,7.603565,303.6793,22.65461,30.08,0,0,0.102,0.01,0.12
"2026-06-24 21:15:00",247723,63.47335,66.55499,10.96,6.195812,22.8654,42.90075,30.08,0,0,0.102,0.07,0.19
"2026-06-24 21:30:00",247724,61.91279,75.94057,16.22,4.186477,307.8493,75.99456,30.11,0,0.004,0.106,0,0.19
"2026-06-24 21:45:00",247725,62.22163,78.3125,8.33,3.262182,41.74442,20.45151,30.12,0,0,0.106,0,0.19
"2026-06-24 22:00:00",247726,62.04213,79.5407,7.453,2.41339,17.38582,64.32247,30.14,0,0,0.106,0.02,0.21
"2026-06-24 22:15:00",247727,61.14772,83.90695,5.261,1.992042,84.10941,25.4791,30.14,0,0.004,0.11,0.02,0.23
"2026-06-24 22:30:00",247728,60.52223,86.71994,7.453,3.637741,97.37704,17.47837,30.13,0,0.004,0.114,0,0.23
"2026-06-24 22:45:00",247729,60.33484,86.13683,5.042,1.88439,98.96632,25.71202,30.12,0,0.004,0.118,0.01,0.24
"2026-06-24 23:00:00",247730,60.46296,86.25172,5.042,2.090921,76.16104,36.84842,30.12,0,0.004,0.122,0,0.24
